y,0,1,2,3,4
0,"[499, 507, 2026]","[561, 603, 2323]","[499, 507, 2026]","[802, 969, 2384]","[802, 969, 2384]"
0,"[1528, 61, 36]","[8633, 8062, 36]","[1528, 61, 36]","[1528, 61, 36]","[1831, 187, 115]"
1,"[4705, 4900, 4280]","[4705, 4900, 4280]","[4705, 4900, 4280]","[4705, 4900, 4280]","[5852, 6623, 6244]"
0,"[2869, 3071, 4834]","[2869, 3071, 4834]","[2869, 3071, 4834]","[2304, 1309, 3018]","[2869, 3071, 4834]"
0,"[2274, 3388, 3863]","[2274, 3388, 3863]","[4476, 4700, 5023]","[2274, 3388, 3863]","[2274, 3388, 3863]"
0,"[2054, 4124, 4433]","[2261, 4102, 3988]","[2261, 4102, 3988]","[2054, 4124, 4433]","[2054, 4124, 4433]"
0,"[4124, 2811, 1581]","[4579, 3158, 2395]","[4124, 2811, 1581]","[4124, 2811, 1581]","[4124, 2811, 1581]"
1,"[8590, 2197, 712]","[3366, 2197, 712]","[3366, 2197, 712]","[3366, 2197, 712]","[3366, 2197, 712]"
0,"[8038, 8313, 1309]","[2008, 957, 1309]","[2008, 957, 1309]","[2656, 1745, 1021]","[2008, 957, 1309]"
0,"[3918, 4610, 4293]","[3918, 4610, 4293]","[3918, 4610, 4293]","[3865, 5000, 5026]","[3918, 4610, 4293]"
0,"[8022, 8467, 6663]","[8643, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[4415, 2582, 904]","[4415, 2582, 904]","[5644, 5517, 4558]","[4415, 2582, 904]","[4415, 2582, 904]"
1,"[1246, 1980, 1351]","[1246, 1980, 1351]","[1246, 1980, 1351]","[1246, 1980, 1351]","[3193, 3332, 3286]"
0,"[2842, 3723, 3275]","[2842, 3723, 3275]","[8825, 9020, 8291]","[1800, 3107, 2039]","[2842, 3723, 3275]"
0,"[927, 107, 2648]","[1282, 400, 3198]","[1282, 9047, 9047]","[1282, 400, 3198]","[1282, 400, 3198]"
1,"[1466, 2042, 2173]","[1466, 2042, 2173]","[1466, 2042, 2173]","[1466, 2042, 2173]","[1466, 2042, 2173]"
0,"[3115, 1098, 376]","[2929, 2020, 2334]","[3115, 1098, 376]","[4535, 4004, 4213]","[4535, 4004, 4213]"
1,"[3996, 1159, 4969]","[3996, 1159, 4969]","[3996, 1159, 4969]","[3996, 1159, 4969]","[2771, 525, 3952]"
0,"[5233, 4792, 1794]","[3447, 3555, 447]","[3447, 3555, 447]","[3447, 3555, 447]","[3447, 3555, 447]"
1,"[2446, 699, 401]","[2446, 699, 401]","[2446, 699, 401]","[2446, 699, 401]","[1723, 302, 48]"
0,"[2592, 4279, 2183]","[8008, 8016, 2183]","[4891, 4899, 3301]","[4891, 4899, 3301]","[4891, 4899, 3301]"
0,"[2642, 1513, 1984]","[4339, 3892, 4898]","[2642, 1513, 1984]","[2642, 1513, 3722]","[2642, 1513, 1984]"
0,"[499, 507, 2026]","[499, 507, 2026]","[2244, 2180, 3453]","[2244, 2180, 3453]","[499, 507, 2026]"
1,"[1758, 331, 3077]","[1758, 331, 3077]","[1758, 331, 3077]","[1758, 331, 3077]","[1758, 331, 3077]"
0,"[1680, 363, 1716]","[1680, 363, 1716]","[1680, 363, 1716]","[681, 132, 712]","[1680, 363, 1716]"
0,"[840, 2369, 2410]","[8519, 8663, 2410]","[840, 2369, 2410]","[840, 2369, 2410]","[4080, 2940, 2247]"
0,"[2462, 4377, 3328]","[1771, 3254, 1900]","[2462, 4377, 3328]","[2462, 4377, 3328]","[2462, 4377, 3328]"
1,"[3555, 447, 82]","[3555, 447, 82]","[3555, 447, 82]","[3555, 447, 82]","[3555, 447, 82]"
0,"[4832, 2580, 2929]","[4832, 2580, 8135]","[4832, 2580, 2929]","[4832, 2580, 3115]","[3843, 2192, 4535]"
0,"[4285, 2197, 257]","[4285, 2197, 257]","[4842, 3853, 8378]","[4842, 3853, 2668]","[4842, 3853, 2668]"
1,"[312, 903, 1329]","[312, 903, 1329]","[312, 903, 1329]","[312, 1437, 2153]","[231, 1038, 2098]"
0,"[32, 60, 0]","[32, 60, 0]","[1353, 1215, 262]","[32, 60, 0]","[32, 60, 0]"
0,"[5791, 3763, 9047]","[2863, 1395, 9047]","[5791, 3763, 9047]","[5791, 3763, 9047]","[5791, 3763, 9047]"
0,"[1127, 724, 668]","[1745, 1303, 1010]","[1745, 1303, 1010]","[1745, 1303, 1010]","[1745, 1303, 1010]"
0,"[2654, 1043, 853]","[2184, 1771, 1470]","[2184, 1771, 1470]","[2184, 1771, 1470]","[2184, 1771, 1470]"
0,"[2634, 462, 515]","[2634, 462, 515]","[2634, 462, 515]","[3804, 1768, 1950]","[2634, 462, 515]"
1,"[1378, 366, 352]","[1378, 366, 352]","[1378, 366, 352]","[1378, 366, 352]","[1667, 794, 528]"
0,"[7521, 7397, 4087]","[6287, 6619, 1759]","[7521, 7397, 4087]","[7521, 7397, 4087]","[4519, 4614, 4087]"
1,"[242, 582, 8274]","[242, 582, 2805]","[242, 582, 2805]","[242, 582, 2805]","[313, 604, 2335]"
1,"[6738, 7972, 7643]","[6738, 7972, 7643]","[6738, 7972, 7643]","[6738, 7972, 7643]","[6738, 7972, 7643]"
1,"[584, 707, 525]","[584, 707, 525]","[584, 707, 525]","[584, 707, 525]","[2615, 2856, 2553]"
0,"[2119, 3243, 2939]","[2978, 3488, 3239]","[2978, 3488, 3239]","[2978, 3488, 3239]","[2978, 3488, 3239]"
0,"[903, 1329, 6663]","[1211, 2572, 6663]","[2727, 3487, 6876]","[2727, 3487, 6876]","[2727, 3487, 6876]"
1,"[1246, 1980, 1351]","[1246, 1980, 1351]","[1246, 1980, 1351]","[1246, 1980, 1351]","[714, 1067, 682]"
0,"[4280, 3324, 4832]","[4280, 3324, 4832]","[5880, 4498, 6117]","[4280, 3324, 3843]","[4280, 3324, 4832]"
0,"[5114, 3809, 4067]","[5114, 3809, 3126]","[5114, 3809, 4067]","[5652, 9047, 9047]","[5114, 3809, 4067]"
0,"[4457, 4870, 4184]","[5149, 4738, 3451]","[4457, 4870, 4184]","[4457, 4870, 4184]","[4457, 4870, 4184]"
0,"[1025, 1037, 3379]","[1260, 677, 3480]","[1025, 1037, 3379]","[1025, 1037, 3379]","[1025, 1037, 3379]"
1,"[489, 1209, 3761]","[489, 1209, 3761]","[489, 1209, 3761]","[489, 1209, 3761]","[489, 1209, 3761]"
0,"[2557, 3170, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[4909, 2861, 3028]","[4909, 2861, 3028]","[4909, 2861, 3028]","[5433, 3748, 3943]","[4909, 2861, 3028]"
0,"[3153, 5049, 2683]","[3153, 4117, 1778]","[3153, 5049, 2683]","[3153, 4117, 1778]","[4845, 5203, 3052]"
0,"[71, 457, 778]","[71, 457, 778]","[1048, 2366, 2062]","[71, 457, 778]","[71, 457, 778]"
0,"[552, 602, 1017]","[552, 602, 543]","[552, 602, 1017]","[917, 1118, 1352]","[552, 602, 1017]"
0,"[903, 432, 5683]","[903, 1329, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
0,"[1640, 96, 2494]","[1025, 49, 1968]","[1640, 96, 2494]","[1640, 96, 2494]","[1640, 96, 2494]"
0,"[426, 4485, 3340]","[426, 4485, 3340]","[426, 4485, 3340]","[144, 3685, 3145]","[426, 4485, 3340]"
0,"[428, 273, 515]","[428, 273, 515]","[428, 273, 515]","[935, 828, 970]","[428, 273, 515]"
1,"[2979, 4705, 4900]","[2979, 4705, 4900]","[2979, 4705, 4900]","[2979, 4705, 4900]","[1631, 3677, 4702]"
0,"[677, 1365, 1584]","[677, 1365, 1584]","[425, 860, 1148]","[677, 1365, 1584]","[677, 1365, 1584]"
1,"[1703, 2388, 1866]","[1703, 2388, 1866]","[1703, 2388, 1866]","[1703, 2388, 1866]","[2945, 3416, 2181]"
1,"[4280, 3324, 4832]","[4280, 3324, 4832]","[5880, 4498, 6117]","[4280, 3324, 4832]","[5880, 4498, 6117]"
0,"[5114, 3809, 4067]","[5114, 3809, 4067]","[5114, 9047, 8077]","[5652, 8417, 8009]","[5114, 3809, 4067]"
0,"[2642, 1513, 1984]","[2642, 1513, 1984]","[4339, 3892, 4898]","[2642, 1513, 4581]","[2642, 1513, 1984]"
0,"[1151, 496, 629]","[1151, 496, 629]","[1151, 496, 629]","[3606, 1645, 2516]","[1151, 2684, 3866]"
0,"[1507, 462, 354]","[143, 55, 354]","[1062, 130, 38]","[1507, 462, 354]","[1507, 462, 354]"
0,"[2929, 2020, 8293]","[3115, 1098, 376]","[3115, 1098, 376]","[3115, 1098, 376]","[3115, 1098, 376]"
0,"[5114, 3809, 4067]","[5114, 3809, 8559]","[5114, 3809, 4067]","[5652, 9047, 9047]","[5114, 3809, 4067]"
0,"[777, 1646, 1472]","[2199, 2841, 1472]","[713, 1129, 388]","[777, 1646, 1472]","[777, 1646, 1472]"
0,"[1260, 840, 2369]","[3714, 2905, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 2831]"
0,"[8022, 8733, 6724]","[1503, 2019, 6724]","[1503, 2019, 6724]","[1503, 2019, 6724]","[945, 674, 6576]"
0,"[3654, 3845, 4702]","[3654, 3845, 4702]","[839, 1046, 1702]","[3654, 3845, 4702]","[3654, 3845, 4702]"
0,"[5114, 3809, 4067]","[5652, 9047, 9047]","[5114, 3809, 4067]","[5114, 3809, 4067]","[5114, 3809, 4067]"
0,"[58, 777, 2088]","[3, 217, 1588]","[3, 217, 1588]","[3, 217, 1588]","[3, 116, 776]"
0,"[2543, 2613, 1090]","[3340, 3996, 1159]","[3340, 3996, 1159]","[3340, 3996, 1159]","[3340, 3996, 1159]"
0,"[3714, 2905, 2369]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]","[1640, 1055, 1908]"
0,"[1640, 96, 2494]","[1025, 49, 1968]","[1640, 96, 2494]","[1640, 96, 2494]","[774, 125, 2573]"
0,"[1684, 2633, 3453]","[1684, 2633, 2208]","[3341, 4230, 4662]","[1684, 2633, 3453]","[1684, 2633, 3453]"
0,"[2020, 2334, 552]","[333, 253, 100]","[8319, 8220, 552]","[1098, 376, 552]","[1098, 376, 552]"
0,"[426, 4485, 3340]","[79, 3327, 2760]","[426, 4485, 3340]","[426, 4485, 3340]","[426, 4485, 3340]"
1,"[4243, 1758, 777]","[4243, 3749, 2199]","[4243, 1758, 777]","[4243, 1758, 713]","[3769, 1094, 457]"
1,"[6921, 6645, 4086]","[6921, 6645, 4086]","[6921, 6645, 4086]","[6921, 6645, 4086]","[6940, 6851, 4454]"
0,"[773, 537, 2373]","[1114, 752, 2612]","[1114, 752, 2612]","[1114, 752, 2612]","[1114, 752, 2612]"
0,"[1284, 2683, 320]","[1284, 2683, 320]","[1284, 2683, 320]","[1851, 3598, 1498]","[8176, 8410, 1498]"
0,"[4832, 2580, 2929]","[4832, 2580, 2929]","[4832, 2580, 5357]","[8733, 2192, 4535]","[3843, 2192, 4535]"
0,"[5201, 5403, 2623]","[6054, 6236, 3575]","[6054, 6236, 3575]","[6054, 6236, 3575]","[6054, 6236, 3575]"
0,"[3115, 1098, 376]","[5357, 4004, 4213]","[3115, 1098, 376]","[3115, 1098, 376]","[3115, 1098, 376]"
0,"[6254, 7521, 7397]","[6254, 7521, 7570]","[271, 2996, 2604]","[6254, 7521, 7397]","[6254, 7521, 7397]"
0,"[1802, 4123, 1934]","[1555, 3217, 1258]","[1555, 3217, 1258]","[1555, 3217, 1258]","[1555, 3217, 1258]"
1,"[1661, 1808, 1834]","[1661, 1808, 1834]","[1661, 1808, 1834]","[1661, 1808, 1834]","[2247, 2049, 2160]"
1,"[3153, 5049, 2683]","[3153, 4117, 1778]","[3153, 4117, 2208]","[3153, 4117, 1778]","[4845, 5203, 3052]"
0,"[3292, 1333, 1064]","[3292, 1333, 1064]","[2446, 897, 588]","[3292, 1333, 1064]","[3292, 1333, 1064]"
1,"[666, 718, 1837]","[666, 718, 1837]","[666, 718, 1837]","[666, 718, 1837]","[1064, 912, 1689]"
0,"[2226, 677, 1365]","[2226, 677, 1365]","[2226, 677, 1365]","[2226, 677, 8781]","[2636, 948, 1458]"
0,"[8022, 8467, 6663]","[8477, 8467, 6663]","[1437, 2153, 6876]","[1437, 2153, 6876]","[1437, 2153, 6876]"
1,"[2410, 4051, 8251]","[2410, 8805, 8007]","[2410, 4051, 1734]","[8904, 4051, 1734]","[2106, 3311, 2128]"
0,"[4721, 2441, 158]","[4721, 2441, 158]","[4721, 2441, 158]","[3481, 1708, 15]","[4721, 2441, 158]"
0,"[2995, 3536, 2808]","[4112, 3752, 3030]","[2995, 3536, 2808]","[9047, 9047, 2808]","[9047, 9047, 2808]"
0,"[1684, 2633, 3453]","[1684, 2633, 3453]","[3341, 4230, 4662]","[8195, 8895, 8875]","[1684, 2633, 3453]"
1,"[2552, 3819, 3618]","[2552, 3819, 3618]","[2552, 3819, 3618]","[2552, 3819, 3618]","[2552, 3819, 3618]"
1,"[3324, 4832, 2580]","[3324, 4832, 2580]","[3324, 4832, 2580]","[3324, 4832, 2580]","[3324, 4832, 2580]"
1,"[363, 1716, 4725]","[363, 1716, 4725]","[363, 1716, 8559]","[363, 1716, 4725]","[1020, 2029, 5449]"
0,"[4832, 2580, 3115]","[4832, 2580, 2929]","[3843, 2192, 4535]","[3843, 2192, 4535]","[3843, 2192, 4535]"
1,"[1329, 6663, 7213]","[1329, 6663, 7213]","[2153, 6876, 7213]","[2153, 6876, 7213]","[883, 5739, 6211]"
0,"[7026, 3540, 3941]","[8788, 3540, 3941]","[7026, 3540, 3941]","[7026, 3540, 3941]","[7420, 5192, 5154]"
0,"[777, 1646, 1472]","[713, 1129, 388]","[8022, 8853, 1472]","[713, 1129, 388]","[777, 1646, 1472]"
1,"[627, 8074, 8009]","[627, 210, 329]","[627, 210, 329]","[627, 210, 329]","[984, 306, 478]"
0,"[2042, 2173, 366]","[2378, 2634, 707]","[2042, 2173, 366]","[2042, 2173, 366]","[2042, 2173, 366]"
1,"[1182, 223, 1787]","[1182, 223, 1787]","[1182, 223, 1787]","[8046, 8104, 1787]","[1182, 223, 1787]"
0,"[927, 107, 2648]","[927, 107, 2648]","[1282, 400, 3198]","[1282, 400, 8457]","[1282, 400, 3198]"
0,"[3007, 3748, 5157]","[3007, 3748, 5157]","[2517, 2861, 4196]","[3007, 3748, 5157]","[2517, 2861, 4196]"
1,"[6598, 6236, 1220]","[6598, 6236, 1220]","[6598, 6236, 1220]","[6598, 6236, 1220]","[6598, 6236, 1220]"
1,"[4410, 3180, 3186]","[4410, 3180, 3186]","[4410, 3180, 3186]","[4410, 3180, 3186]","[2876, 1596, 2417]"
0,"[699, 401, 756]","[669, 751, 969]","[699, 401, 756]","[699, 401, 756]","[699, 401, 756]"
0,"[5437, 7046, 6282]","[8877, 7046, 9047]","[5437, 7046, 6282]","[5437, 7046, 6282]","[5872, 7114, 6951]"
0,"[2369, 2410, 4051]","[1738, 1342, 2999]","[2369, 2410, 4051]","[1908, 2410, 4051]","[1908, 2410, 4051]"
1,"[1078, 312, 1437]","[1078, 312, 1437]","[1078, 312, 1437]","[1078, 312, 1437]","[1937, 214, 893]"
0,"[2173, 366, 2570]","[2173, 366, 2570]","[2173, 366, 2570]","[3182, 1886, 4490]","[2173, 366, 2570]"
0,"[366, 352, 1628]","[633, 420, 1989]","[366, 352, 1628]","[633, 420, 1989]","[366, 352, 1628]"
1,"[2094, 340, 914]","[2094, 340, 914]","[2094, 340, 914]","[2094, 340, 914]","[3368, 2278, 3131]"
0,"[7521, 7397, 4087]","[7521, 7397, 4087]","[7521, 7397, 4087]","[6287, 6619, 1759]","[7521, 7397, 4087]"
0,"[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]","[3007, 3748, 5157]","[2517, 2861, 4196]"
0,"[521, 1753, 823]","[521, 1753, 823]","[521, 1753, 823]","[1430, 3296, 1771]","[521, 1753, 823]"
0,"[3366, 2197, 712]","[3366, 2197, 712]","[3366, 2197, 712]","[4028, 2437, 1030]","[3366, 2197, 712]"
0,"[1600, 703, 2109]","[1600, 703, 2109]","[1600, 703, 2109]","[977, 131, 512]","[1600, 703, 2109]"
1,"[1584, 1372, 819]","[1584, 1372, 819]","[1584, 1372, 819]","[1584, 1372, 819]","[1584, 1372, 819]"
0,"[6598, 6236, 1220]","[6598, 6236, 1220]","[6598, 6236, 1220]","[7342, 7020, 2439]","[6598, 6236, 1220]"
0,"[2642, 1513, 1984]","[4339, 3892, 4898]","[2642, 1513, 1984]","[2642, 1513, 1984]","[8195, 8871, 1984]"
0,"[312, 903, 1329]","[312, 903, 1329]","[312, 903, 1329]","[231, 1038, 2098]","[312, 1437, 2153]"
0,"[325, 248, 259]","[325, 154, 56]","[2830, 1890, 2317]","[325, 248, 259]","[325, 248, 259]"
0,"[2674, 4189, 3744]","[2674, 4189, 3744]","[2674, 4189, 3744]","[3085, 4231, 4000]","[2674, 4189, 3744]"
0,"[2682, 1507, 462]","[2682, 1507, 462]","[2682, 1507, 462]","[237, 143, 55]","[2105, 1847, 462]"
0,"[3603, 4629, 3399]","[3603, 4629, 3399]","[3603, 8799, 8175]","[4983, 6202, 5067]","[4983, 6202, 5067]"
0,"[1682, 169, 970]","[1682, 169, 970]","[1682, 169, 970]","[1833, 171, 731]","[1682, 169, 970]"
1,"[2184, 1771, 1470]","[2654, 1043, 853]","[2184, 1771, 1470]","[2654, 1043, 853]","[2654, 1043, 853]"
1,"[2366, 3485, 2160]","[2366, 3485, 2160]","[2366, 3485, 2160]","[2366, 3485, 2160]","[2147, 3261, 1834]"
0,"[1851, 3598, 1498]","[1851, 3598, 1498]","[1284, 2683, 320]","[1851, 3598, 1498]","[1851, 3598, 1498]"
0,"[770, 1016, 2026]","[499, 507, 2026]","[2244, 2180, 3453]","[499, 507, 2026]","[499, 507, 2026]"
0,"[927, 107, 2648]","[1282, 400, 3198]","[927, 107, 2648]","[927, 107, 2648]","[927, 107, 2648]"
1,"[4086, 4798, 424]","[4086, 4798, 424]","[4086, 4798, 424]","[4086, 4798, 424]","[4086, 4798, 424]"
0,"[4670, 3117, 3260]","[4670, 3117, 3260]","[4670, 3117, 3260]","[1706, 306, 478]","[4670, 3117, 3260]"
0,"[927, 107, 2648]","[927, 107, 8107]","[927, 9047, 9047]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[248, 259, 333]","[154, 56, 110]","[154, 56, 110]","[8609, 8931, 333]","[248, 259, 333]"
1,"[1433, 1630, 3091]","[1433, 1630, 3091]","[1433, 1630, 3091]","[1433, 1630, 3091]","[219, 439, 702]"
0,"[1745, 1303, 1010]","[1127, 724, 668]","[1745, 1303, 1010]","[1745, 1303, 1010]","[1745, 1303, 1010]"
0,"[5049, 2683, 2337]","[5049, 2683, 2337]","[5049, 2683, 2337]","[4117, 1778, 1593]","[4117, 1778, 1593]"
1,"[5114, 3809, 4067]","[5114, 3809, 4067]","[5114, 3809, 4067]","[5114, 3809, 8559]","[5114, 3809, 4067]"
0,"[2929, 2020, 2334]","[2929, 2020, 2334]","[5357, 4004, 4213]","[2929, 2020, 2334]","[2929, 2020, 2334]"
0,"[146, 8572, 8077]","[225, 404, 542]","[225, 404, 542]","[225, 404, 542]","[225, 404, 542]"
0,"[5114, 3809, 4067]","[5114, 3809, 4067]","[5114, 9047, 9047]","[5652, 9047, 9047]","[5652, 9047, 9047]"
0,"[7046, 6282, 5753]","[7046, 6282, 5753]","[7046, 6282, 5753]","[6271, 5255, 4090]","[7046, 6282, 5753]"
0,"[331, 633, 1450]","[331, 633, 1450]","[1631, 2122, 2985]","[1631, 827, 1986]","[1631, 2122, 2985]"
0,"[1680, 363, 1716]","[129, 1, 252]","[1680, 363, 1716]","[1680, 363, 1716]","[1680, 363, 1716]"
0,"[1501, 488, 1600]","[1501, 488, 1600]","[1417, 447, 1072]","[1501, 488, 1600]","[1501, 488, 1600]"
0,"[8477, 8467, 6663]","[903, 1329, 6663]","[1437, 2153, 6876]","[903, 1329, 6663]","[2727, 3487, 6876]"
1,"[1151, 496, 629]","[1151, 496, 629]","[1151, 496, 629]","[1151, 496, 629]","[4098, 2362, 2910]"
1,"[2788, 2035, 5439]","[2788, 2035, 5439]","[2788, 2035, 5439]","[2788, 2035, 5439]","[2788, 2035, 5439]"
1,"[2851, 1571, 2265]","[2851, 1571, 2265]","[2851, 1571, 2265]","[2851, 1571, 2265]","[2155, 819, 893]"
0,"[965, 762, 7]","[1269, 1528, 61]","[1269, 1528, 61]","[1269, 1528, 61]","[1269, 1528, 61]"
0,"[7521, 7397, 4087]","[6287, 6619, 1759]","[6287, 6619, 1759]","[7521, 7397, 4087]","[7521, 7397, 4087]"
1,"[1698, 4523, 4158]","[1698, 4523, 4158]","[1698, 4523, 4158]","[1698, 4523, 4158]","[3672, 4860, 4656]"
1,"[6798, 6921, 6645]","[6798, 6921, 6645]","[6798, 6921, 6645]","[6798, 6921, 6645]","[6147, 5931, 6218]"
0,"[2642, 1513, 1984]","[2642, 1513, 1984]","[4339, 3892, 4898]","[3266, 2110, 1984]","[2642, 1513, 1984]"
0,"[462, 354, 424]","[462, 354, 424]","[462, 354, 424]","[462, 354, 424]","[2535, 3026, 2747]"
0,"[1952, 921, 4830]","[1348, 460, 3938]","[1348, 460, 3938]","[1348, 460, 3938]","[1348, 460, 3938]"
0,"[1980, 1351, 2682]","[2478, 2146, 3829]","[1980, 1351, 2682]","[1980, 1351, 2682]","[1980, 1351, 2682]"
0,"[5289, 4912, 2979]","[5289, 4912, 2979]","[4938, 3926, 2346]","[5289, 4912, 2979]","[5289, 4912, 2979]"
0,"[777, 1646, 1472]","[777, 8437, 8007]","[777, 1646, 1472]","[713, 1129, 388]","[713, 1129, 388]"
0,"[499, 507, 2026]","[2244, 2180, 3453]","[802, 969, 2384]","[802, 969, 2384]","[802, 969, 2384]"
1,"[4124, 2811, 1581]","[2072, 1278, 933]","[4124, 2811, 1581]","[4124, 2811, 1581]","[4124, 2811, 1581]"
0,"[6183, 693, 32]","[6183, 693, 32]","[6183, 693, 32]","[6614, 1278, 483]","[6183, 693, 32]"
0,"[8731, 8901, 1581]","[4124, 2811, 1581]","[4124, 2811, 1581]","[4124, 2811, 1581]","[4579, 3158, 2395]"
1,"[2302, 2340, 4812]","[2302, 2340, 4812]","[2302, 2340, 4812]","[2302, 2340, 4812]","[2302, 2340, 4812]"
0,"[6282, 5753, 2750]","[6282, 5753, 2750]","[5914, 5140, 2258]","[6282, 5753, 2750]","[6282, 5753, 2750]"
0,"[2929, 2020, 2334]","[5357, 4004, 4213]","[2561, 2020, 2334]","[2929, 2020, 2334]","[2929, 2020, 2334]"
1,"[2767, 1486, 1834]","[2767, 1486, 1834]","[2767, 1486, 1834]","[2767, 1486, 1834]","[2767, 1486, 1834]"
0,"[4832, 2580, 2929]","[4832, 2580, 2929]","[6117, 2580, 2929]","[4832, 2580, 2929]","[3843, 2192, 4535]"
0,"[3981, 4796, 3816]","[3981, 4796, 3816]","[3981, 4796, 3816]","[8923, 4796, 3816]","[2416, 3944, 3168]"
1,"[7130, 6921, 6645]","[7130, 6921, 6645]","[7130, 6921, 6645]","[7130, 6921, 6645]","[3518, 3717, 4295]"
0,"[499, 507, 2026]","[802, 969, 2384]","[802, 969, 2384]","[499, 507, 2026]","[238, 151, 967]"
0,"[840, 2369, 2410]","[840, 2369, 8835]","[840, 2369, 2410]","[840, 2369, 2410]","[4080, 4021, 3468]"
1,"[1100, 402, 568]","[1100, 402, 568]","[1100, 402, 568]","[1100, 402, 568]","[933, 238, 525]"
0,"[6645, 4597, 3717]","[6645, 4597, 3717]","[5972, 1722, 1495]","[6645, 4597, 3717]","[6645, 4597, 3717]"
0,"[499, 507, 2026]","[499, 507, 2026]","[499, 507, 2026]","[802, 969, 2384]","[499, 507, 2026]"
1,"[1343, 2135, 841]","[1343, 2135, 841]","[1343, 2135, 841]","[1343, 2135, 841]","[1343, 2135, 841]"
0,"[627, 210, 329]","[627, 210, 329]","[984, 306, 478]","[627, 210, 329]","[627, 210, 329]"
0,"[2664, 1700, 3106]","[2664, 1700, 3106]","[2664, 1700, 3106]","[3648, 2246, 3727]","[2664, 1700, 3106]"
0,"[715, 477, 2023]","[715, 477, 2023]","[1335, 825, 2472]","[715, 477, 2023]","[715, 477, 2023]"
0,"[47, 650, 729]","[451, 821, 1255]","[451, 821, 1255]","[451, 821, 1255]","[451, 821, 1255]"
1,"[426, 4485, 3340]","[426, 4485, 3340]","[426, 4485, 3340]","[426, 4485, 3340]","[144, 3685, 3145]"
0,"[499, 507, 2026]","[2244, 2180, 3453]","[9047, 9047, 9047]","[499, 507, 2026]","[499, 507, 2026]"
0,"[95, 70, 1344]","[95, 70, 1344]","[95, 70, 1344]","[568, 469, 1151]","[95, 70, 1344]"
0,"[4066, 161, 862]","[4066, 161, 862]","[4066, 161, 862]","[6347, 2083, 2870]","[4066, 161, 862]"
0,"[6853, 2270, 2814]","[6071, 1610, 1455]","[6853, 2270, 2814]","[6853, 2270, 2814]","[6853, 2270, 2814]"
0,"[927, 107, 2648]","[1282, 400, 3198]","[1282, 400, 8457]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[2995, 3001, 3306]","[2995, 3001, 3306]","[2995, 3001, 3306]","[4799, 4594, 4796]","[2995, 3001, 3306]"
0,"[9047, 9047, 9047]","[3918, 4610, 4293]","[3918, 4610, 4293]","[3918, 4610, 4293]","[3918, 4610, 4293]"
0,"[1260, 840, 2369]","[1260, 840, 475]","[1260, 840, 2369]","[1640, 1055, 1908]","[1640, 1055, 1908]"
1,"[2805, 2735, 3987]","[2805, 2735, 3987]","[2805, 2735, 3987]","[2805, 2735, 3987]","[2805, 2735, 3987]"
0,"[7342, 7020, 2439]","[6598, 6236, 1220]","[6598, 6236, 1220]","[6598, 6236, 1220]","[6598, 6236, 1220]"
0,"[7397, 4087, 1068]","[7397, 4087, 1068]","[7570, 4235, 9047]","[7397, 4087, 9047]","[7397, 4087, 1068]"
0,"[426, 4485, 3340]","[144, 3685, 3145]","[426, 4485, 3340]","[426, 4485, 3340]","[426, 4485, 3340]"
1,"[7458, 5166, 2544]","[7458, 5166, 2544]","[7458, 5166, 2544]","[7458, 5166, 2544]","[7458, 5166, 2544]"
0,"[1548, 6268, 6598]","[1548, 6268, 9047]","[893, 6116, 6054]","[1548, 6268, 6598]","[1548, 6268, 6598]"
1,"[4485, 3340, 3996]","[4485, 3340, 8780]","[4485, 3340, 3996]","[4485, 3340, 3996]","[4485, 3340, 3996]"
1,"[3379, 3803, 2466]","[3379, 3803, 2466]","[3379, 3803, 2466]","[3379, 3803, 2466]","[1965, 1820, 1542]"
1,"[927, 107, 2648]","[927, 107, 2648]","[927, 107, 2648]","[1282, 400, 3198]","[1282, 400, 3198]"
0,"[1548, 6268, 6598]","[1548, 6268, 6598]","[1548, 6268, 6598]","[893, 6116, 6054]","[1548, 6268, 6598]"
0,"[257, 1631, 1239]","[257, 1631, 1239]","[466, 3110, 2693]","[2668, 3110, 3798]","[8294, 3110, 3798]"
0,"[366, 352, 1628]","[633, 420, 1989]","[366, 352, 1628]","[366, 352, 1628]","[366, 352, 1628]"
0,"[3344, 291, 140]","[2374, 136, 63]","[3344, 291, 140]","[3344, 291, 140]","[3344, 291, 140]"
1,"[1503, 2019, 6724]","[1503, 2019, 6724]","[1503, 2019, 6724]","[1503, 2019, 6724]","[1503, 2019, 6724]"
1,"[499, 507, 2026]","[499, 507, 2026]","[2244, 2180, 3453]","[499, 507, 2026]","[2244, 2180, 3453]"
